Tfasc_v1.11684-RA	chr8	22529579	22541002	GO:0023056,GO:0016021,GO:0010104,GO:0005794,GO:0005783	Description=protein RTE1-HOMOLOG	OG0013479	1	1	1
Tfasc_v1.11501-RA	chr8	14296546	14297259	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21862-RA	chr17	7173289	7173984	GO:0003676,GO:0008270	Description=Myosin-9 like	OG0000001	0	601	0
Tfasc_v1.03995-RA	chr3	14387762	14388412	GO:0003676,GO:0008270	Description=Myosin-9 like	OG0000001	0	601	0
Tfasc_v1.18158-RA	chr13	21752394	21753107	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21778-RA	chr17	2408367	2409080	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.16696-RA	chr12	11170421	11171134	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.17883-RA	chr13	9300377	9301090	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.04077-RA	chr3	19245800	19246513	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.04142-RA	chr3	22112142	22112855	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21929-RA	chr17	9008422	9009135	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.15629-RA	chr11	14608964	14609692	GO:0003676,GO:0008270	Description=Myosin-9 like	OG0000001	0	601	0
Tfasc_v1.05227-RA	chr4	6680686	6681399	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.03999-RA	chr3	14449572	14450285	GO:0003676,GO:0008270	Description=Myosin-9 like	OG0000001	0	601	0
Tfasc_v1.30291-RA	chr25	4618199	4618912	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.22054-RA	chr17	11626386	11627099	GO:0003676,GO:0008270	Description=Myosin-9 like	OG0000001	0	601	0
Tfasc_v1.24794-RA	chr19	15468463	15469176	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.05624-RA	chr4	23087812	23088525	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.22047-RA	chr17	11339220	11339933	GO:0003676,GO:0008270	Description=Myosin-9 like	OG0000001	0	601	0
Tfasc_v1.02732-RA	chr2	15948684	15949397	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.23593-RA	chr18	12189079	12189792	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21081-RA	chr16	14360706	14361419	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.00814-RA	chr1	13419205	13419918	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.11572-RA	chr8	17967066	17967776	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.19149-RA	chr14	17843662	17844375	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.24551-RA	chr19	7689641	7690354	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.26377-RA	chr21	9989461	9990174	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.08459-RA	chr6	17106514	17107227	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.00819-RA	chr1	14080706	14081419	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.12683-RA	chr9	8991943	8992656	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.19046-RA	chr14	12376497	12377210	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.26398-RA	chr21	11021614	11022327	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.13601-RA	chr10	12854240	12854953	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21866-RA	chr17	7348814	7349527	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.28629-RA	chr23	12933295	12934008	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.05487-RA	chr4	19952552	19953265	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.07182-RA	chr5	12062027	12062740	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.02886-RA	chr2	23812301	23813014	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.08566-RA	chr6	22326593	22327306	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.18119-RA	chr13	20177486	20178199	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.11500-RA	chr8	14269832	14270545	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.15609-RA	chr11	13203752	13204465	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21838-RA	chr17	6015048	6015761	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.04052-RA	chr3	17569744	17570457	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.04067-RA	chr3	18453675	18454388	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.04066-RA	chr3	18448763	18449476	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.04068-RA	chr3	18458584	18459297	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.04026-RA	chr3	16053500	16054213	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.17909-RA	chr13	10228517	10229230	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.19148-RA	chr14	17838324	17839037	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.02737-RA	chr2	16008404	16009117	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.05311-RA	chr4	10707854	10708567	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.08433-RA	chr6	15887178	15887888	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.10444-RA	chr7	22533617	22534330	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.00836-RA	chr1	14828251	14828964	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.25513-RA	chr20	12577779	12578492	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.19811-RA	chr15	14394318	14395031	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.05319-RA	chr4	11136917	11137630	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.12871-RA	chr9	20336324	20337037	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.23389-RA	chr18	5036241	5036954	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.03930-RA	chr3	10371493	10372206	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.08224-RA	chr6	7266005	7266718	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.20849-RA	chr16	3825852	3826565	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.28955-RA	chr23	16226105	16226818	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.27418-RA	chr22	10310401	10311114	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.20965-RA	chr16	9721202	9721915	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.16828-RA	chr12	18949224	18949937	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.13768-RA	chr10	18597116	18597829	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21727-RA	chr17	139489	140202	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.07058-RA	chr5	6926154	6926867	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.14016-RA	chr10	21932066	21932779	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.20989-RA	chr16	10866192	10866905	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.08504-RA	chr6	19683689	19684402	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.28565-RA	chr23	11249675	11250388	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.24766-RA	chr19	14870966	14871676	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.16461-RA	chr12	4384972	4385685	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.29274-RA	chr24	7770300	7771013	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.09950-RA	chr7	9106355	9107068	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.02689-RA	chr2	13580330	13581043	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.12908-RA	chr9	21735938	21736651	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.00878-RA	chr1	17550450	17551163	GO:0003676,GO:0008270	Description=Myosin-9 like	OG0000001	0	601	0
Tfasc_v1.18043-RA	chr13	18199424	18200137	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.18947-RA	chr14	7755252	7755965	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.09767-RA	chr7	4335627	4336340	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.25422-RA	chr20	8347839	8348552	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.11453-RA	chr8	12530721	12531434	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21054-RA	chr16	12856873	12857586	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21053-RA	chr16	12802137	12802850	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.16589-RA	chr12	7124634	7125347	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.19088-RA	chr14	14404814	14405527	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.27236-RA	chr22	5815203	5815916	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.12697-RA	chr9	9657321	9657914	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.08146-RA	chr6	3380054	3380728	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21061-RA	chr16	13725692	13726405	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.16763-RA	chr12	14807443	14808156	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.30328-RA	chr25	5853778	5854491	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.13612-RA	chr10	13301307	13302020	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.16796-RA	chr12	16425422	16426135	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21828-RA	chr17	5372460	5373173	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.11348-RA	chr8	8863490	8864203	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.19791-RA	chr15	13299901	13300614	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.16535-RA	chr12	5656785	5657498	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.00725-RA	chr1	8470243	8470716	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.07174-RA	chr5	11698180	11698893	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.17986-RA	chr13	15402192	15402905	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.17879-RA	chr13	9103019	9103732	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.05389-RA	chr4	14939670	14940275	NA	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.22066-RA	chr17	12146646	12155659	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.07389-RA	chr5	23007039	23007752	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.13772-RA	chr10	18809733	18810446	GO:0003676,GO:0008270	Description=Myosin-9 like	OG0000001	0	601	0
Tfasc_v1.15797-RA	chr11	21616627	21617340	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.19123-RA	chr14	16062661	16063374	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.19124-RA	chr14	16080742	16081455	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.00914-RA	chr1	19135324	19136037	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.12749-RA	chr9	12713735	12714448	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21782-RA	chr17	2535992	2536705	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.27462-RA	chr22	11331684	11332397	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.00774-RA	chr1	11014898	11015611	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.25347-RA	chr20	5020614	5021327	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.26295-RA	chr21	7224909	7225622	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.07040-RA	chr5	6220025	6220738	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.08370-RA	chr6	12822774	12823487	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.05395-RA	chr4	15421630	15422343	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.26396-RA	chr21	10968359	10969072	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.27239-RA	chr22	5928228	5928836	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21741-RA	chr17	1147165	1147878	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.09977-RA	chr7	9805216	9805929	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.23575-RA	chr18	11599685	11600398	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.29146-RA	chr24	4342374	4343087	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.03814-RA	chr3	5386564	5387277	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.13685-RA	chr10	16226483	16227196	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.23574-RA	chr18	11476150	11476863	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.20850-RA	chr16	3862922	3863635	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.19095-RA	chr14	14971960	14972673	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.24651-RA	chr19	11456314	11457027	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.27217-RA	chr22	4625372	4626085	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.24614-RA	chr19	9725093	9725806	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.19027-RA	chr14	11140349	11141062	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.15830-RA	chr11	22596268	22596981	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.18040-RA	chr13	18073180	18073893	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.16856-RA	chr12	20280502	20281215	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.16768-RA	chr12	15131354	15132067	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21826-RA	chr17	5270796	5271509	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.27227-RA	chr22	5340626	5341339	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.27228-RA	chr22	5417040	5417753	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.03848-RA	chr3	6779430	6779972	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.08592-RA	chr6	23297261	23297608	GO:0003676,GO:0008270	Description=zf-CCHC domain-containing protein	OG0000001	0	601	0
Tfasc_v1.13732-RA	chr10	17431718	17432431	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.26353-RA	chr21	9004837	9005541	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.15646-RA	chr11	15726222	15726935	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.02785-RA	chr2	18910502	18911215	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.08423-RA	chr6	15269664	15270377	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.15509-RA	chr11	10740090	10740803	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21113-RA	chr16	15463596	15464243	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.25415-RA	chr20	8132683	8133396	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.02930-RA	chr2	25450586	25451299	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.00853-RA	chr1	15637731	15638444	GO:0003676,GO:0008270	Description=Myosin-9 like	OG0000001	0	601	0
Tfasc_v1.00921-RA	chr1	19558798	19559511	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.16728-RA	chr12	12626133	12626846	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.08424-RA	chr6	15365205	15365918	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.25417-RA	chr20	8150023	8150736	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.11413-RA	chr8	10935113	10935826	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.20984-RA	chr16	10548953	10549666	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.25416-RA	chr20	8139520	8140233	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21026-RA	chr16	12156337	12157050	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.24647-RA	chr19	11317430	11318143	GO:0003676,GO:0008270	Description=uncharacterized protein LOC109704188 isoform X1	OG0000001	0	601	0
Tfasc_v1.18954-RA	chr14	8012342	8013055	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.00788-RA	chr1	11755131	11755835	GO:0003676,GO:0008270	Description=uncharacterized protein LOC109704188 isoform X1	OG0000001	0	601	0
Tfasc_v1.19521-RA	chr15	2094222	2094935	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.08473-RA	chr6	17970985	17971698	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.12673-RA	chr9	8430922	8431635	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.25390-RA	chr20	7008424	7009137	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.17929-RA	chr13	11886713	11887426	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.00923-RA	chr1	19598576	19599289	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.21025-RA	chr16	12134106	12134819	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.28502-RA	chr23	8507596	8508309	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.13677-RA	chr10	15778881	15779594	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.02624-RA	chr2	11406302	11407015	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.02643-RA	chr2	12096134	12096613	GO:0003676,GO:0008270	Description=protein gar2	OG0000001	0	601	0
Tfasc_v1.11545-RA	chr8	16712219	16712932	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.11523-RA	chr8	15644929	15645642	GO:0003676,GO:0008270	Description=Myosin-9 like	OG0000001	0	601	0
Tfasc_v1.28503-RA	chr23	8534174	8534887	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.02642-RA	chr2	12053951	12054664	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.11352-RA	chr8	9050753	9051466	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.28536-RA	chr23	10333751	10334464	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.24768-RA	chr19	14894054	14894767	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.22063-RA	chr17	11979164	11979877	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.19809-RA	chr15	14272771	14273481	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.03854-RA	chr3	7109392	7110105	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.02740-RA	chr2	16348160	16348864	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.19142-RA	chr14	17588119	17588832	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
Tfasc_v1.07339-RA	chr5	21020526	21021239	GO:0003676,GO:0008270	Description=hyaluronan mediated motility receptor-like	OG0000001	0	601	0
